Namespace(b_lr=0.0001, batch_size=64, conv=False, dataset='MNIST', dry_run=False, epochs=100, feedback_decay=0.0, gamma=0.95, log_dir='results/', log_interval=100, lr=0.01, n_layers=7, nb=0, no_cuda=False, seed=-1, test_batch_size=1000, train_mode='DFA', weight_decay=0.0)
Epoch,Training Loss,Test Loss,Test Accuracy
1,7347558915.29681,32000990168.86624,62.15
2,41493714276.98081,430959400555.61786,49.56
3,160016381947.63327,76876273990.11465,86.67
4,78704602542.12367,66553195839.592354,86.12
5,105715894752.34116,90328259825.32484,86.89
6,122991554254.32835,116492105323.61783,86.87
7,155510794436.5032,130510259793.52866,89.66
8,134622756811.59915,129720743531.61783,86.57
9,120382606975.72708,181492093632.40765,88.41
10,124385265380.16205,124939137467.51593,90.88
11,110090981105.26225,105346874765.85988,92.71
12,123948044829.47548,134216340943.08281,92.55
13,129345031109.04904,87587294736.30573,93.04
14,131466535427.27505,117863597806.06369,92.55
15,147121411069.81662,140707891917.45224,92.34
16,149631710013.68018,171124059142.52228,91.82
17,136420728980.46909,170394135975.94904,91.63
18,146788235914.64392,127437572761.27388,93.79
19,138735354100.53732,115264978317.85988,93.97
20,120004448369.53519,129740570519.64331,92.38
21,121246489593.44989,220645327995.92355,92.43
22,118620025906.21748,176311186373.29938,92.09
23,108187065983.72708,133013423749.707,93.43
24,99906306013.0661,113933993605.707,93.03
25,87095847868.31557,183289902856.15286,92.28
26,83164516290.86568,81826851950.87898,95.46
27,84441265429.28784,101775855276.84076,94.06
28,79779565297.26225,111563144172.43312,93.79
29,75644458628.09381,191302871444.38217,90.83
30,71664965915.83795,89095057225.3758,95.22
31,69292211141.04904,86021325321.78343,94.66
32,65228003402.23454,79780561000.35669,95.17
33,61533339263.72708,79499178218.80255,94.53
34,57711238801.19403,93872161289.78343,94.84
35,53757056923.56503,78774074139.71974,95.01
36,48853756388.707886,65869103417.07006,95.48
37,47426447687.50533,67962405698.8535,94.95
38,42025506226.4904,56407722231.84714,96.17
39,42042132597.90192,63614747876.28026,95.31
40,41183592552.801704,92535341160.35669,93.81
41,39892618993.26226,50875392678.318474,96.1
42,35894423281.26226,49467799617.22293,95.95
43,34698554003.377396,55911867046.318474,96.1
44,32313165225.75693,46299589638.52229,95.78
45,31134387341.918976,53774348001.01911,95.22
46,27712397067.46269,63533229858.242035,94.38
47,27331624016.78465,53086528479.388535,95.8
48,26152736947.036247,46095793967.28662,95.92
49,25522228086.44776,47626762931.36306,95.47
50,23202970547.58209,39833275033.27389,95.82
51,21529779036.247334,39809241688.05096,96.13
52,21817485290.166313,44523070744.458595,95.55
53,20820893032.255863,40034151639.23567,95.96
54,20405926329.040512,38139402357.401276,96.06
55,18712937199.07889,37962828336.9172,95.74
56,18841909619.172707,34774872611.87261,96.34
57,17174941809.535181,31644459790.67516,96.25
58,16718921902.66951,33330171564.840763,96.35
59,16924082490.405117,35463943370.191086,95.87
60,15499471647.113007,30842067061.401276,96.09
61,14274464595.513859,32079920421.503185,95.8
62,13884107131.906183,27391602922.802547,96.35
63,13897463532.895523,31767026511.89809,95.65
64,12582473387.394457,31708092324.687897,95.88
65,12931550105.381662,27272374154.598724,96.27
66,12090504364.486141,27858867089.121017,95.85
67,12006859852.41791,27432125876.99363,96.41
68,11582210903.880596,28684400287.796177,96.09
69,10872274804.264393,26120283625.171974,96.09
70,10534908646.345415,22753325499.515923,96.26
71,10125479036.452026,25966090566.11465,96.46
72,9821335333.663113,23332178272.203823,96.26
73,9756749762.865671,23470423124.78981,96.28
74,9318630982.959488,22283195489.834396,96.21
75,9046973520.784649,21421640449.630573,96.45
76,8934319582.157782,22359967574.420383,96.17
77,8599409976.221748,22878749298.14013,95.97
78,8514353767.710021,20930093108.178345,96.28
79,7967359430.140725,22600595521.22293,95.81
80,8118855466.029862,22411144094.165604,95.97
81,7719509788.929638,20322103948.229298,96.41
82,7421334089.142858,21778813528.050957,96.2
83,7397442549.083156,20421772724.99363,96.37
84,7374565978.609808,20674876513.834396,96.11
85,7143748326.345416,20523149403.312103,96.24
86,7049408311.130064,20026932308.78981,96.37
87,6812974510.123668,18976019762.54777,96.46
88,6710298078.157783,18604796934.522293,96.31
89,6696566993.603412,18692089008.10191,96.42
90,6735770027.940298,20368289713.732483,96.37
91,6464387198.635394,19473086111.796177,96.43
92,6434969604.366737,18792929919.184715,96.01
93,6177552755.172708,19231152454.11465,96.41
94,6082305401.722815,18291330315.414013,96.42
95,6075952881.26226,19442317585.936306,96.05
96,6074516818.422174,18178085150.980892,96.41
97,5932267838.771855,18266426844.127388,96.28
98,5843360342.243071,18407057081.88535,96.29
99,5758029430.993604,18164660080.509556,96.4
100,5782789724.793177,18216124833.42675,96.38
